"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AC108142.1",2991.63796092786,-1.65062546968169,0.301245192243895,-5.47934211791603,4.26910191613085e-08,4.68191414327671e-06
"PDGFRA",39.4672234831918,-2.07092340398352,0.378426390837281,-5.47246030965633,4.43830183742006e-08,4.84494069557998e-06
"RP11-109E12.4",27.9291687105568,3.01430504474073,0.551379686111988,5.46684094583873,4.5812678461294e-08,4.97795919557074e-06
"ERC2",99396.6427407805,0.635769339816308,0.116527876339122,5.45594204399706,4.87138811799853e-08,5.26892020340768e-06
"AC009260.1",3894.62756925653,-1.17276040966589,0.215116478904971,-5.45174602910808,4.98776551465653e-08,5.3701608707802e-06
"RP11-274H2.2",12.3057755163203,-4.07305963602655,0.747313673047699,-5.4502677830258,5.02940338784014e-08,5.38105477456373e-06
"AC062021.1",66.447703052973,-2.18792953092534,0.401516392779845,-5.44916613684812,5.06065243725989e-08,5.38105477456373e-06
"DENND2C",307.105031231504,1.33800893997598,0.245588178818878,5.44818136773094,5.08874541540323e-08,5.38105477456373e-06
"KIRREL3",82039.7823197106,0.652812537945945,0.119822426825705,5.44816655145478,5.0891692384228e-08,5.38105477456373e-06
"BEND2",225.370737042571,2.67329966830029,0.490872116380484,5.44602062144465,5.15091674851704e-08,5.42202973273586e-06
"KCNH5",9086.42024498415,-0.894987847837634,0.164573181771809,-5.43823628006772,5.3810583562937e-08,5.63910999924662e-06
"TSPAN14",2402.03913344729,0.568035792865667,0.104502604859519,5.43561372110552,5.4608143096547e-08,5.69703076814434e-06
"CTA-390C10.10",381.195504022261,-1.45685163818086,0.268058013709817,-5.43483710118795,5.48465153046679e-08,5.69703076814434e-06
"LINC00261",364.862175695103,-2.07474620153292,0.381873623906574,-5.43307018774491,5.53926066697413e-08,5.72851873976241e-06
"KLHL5",1603.67756801301,-1.52666043150302,0.281268322025084,-5.42777238656427,5.70617436371268e-08,5.87536617126555e-06
"TCN1",105.287090725097,-1.82488702993363,0.336907020724769,-5.41658949703054,6.07465905870892e-08,6.22758199762164e-06
"CCL20",11.5232920268015,3.97887169144557,0.735292043515703,5.41128076460764,6.25755711477433e-08,6.38731338568242e-06
"C1QL1",42.0265785403291,-2.81032895005788,0.519451287216747,-5.41018767152508,6.29587358277891e-08,6.39872427622172e-06
"SLC4A11",66.7554378736771,2.00350669304866,0.370420529496137,5.40873556812285,6.34712624147844e-08,6.42312831106524e-06
"SLC35F4",3324.54301665762,-1.71292915443103,0.316936035453484,-5.40465255703759,6.4934136716586e-08,6.54308551128368e-06
"ECM1P2",141.585468792695,-1.19197439246286,0.220860864304826,-5.39694706083251,6.7784377484816e-08,6.7843579187179e-06
"RNF144B",309.061313361493,-2.6681504814363,0.494410437872614,-5.39663056653298,6.79040022400197e-08,6.7843579187179e-06
"ADAMTS15",30.8289017588601,-1.81348616221855,0.336089722387273,-5.39583938877156,6.82039374978735e-08,6.78557233022092e-06
"IL9",24.1986159207659,-3.01621575075285,0.559471484578025,-5.39118763671717,6.9993541665524e-08,6.93436016357727e-06
"EP400",8157.30510819175,0.52630713953589,0.0977054914209149,5.38666897716691,7.17754489566467e-08,7.08114356045511e-06
"WDR93",1465.20324533324,0.907274111594366,0.168734771455049,5.37692441084123,7.57689641482831e-08,7.44398502355153e-06
"RPH3A",11704.5255863184,-1.01386656442622,0.189118513287039,-5.3610117106166,8.27571521193893e-08,8.09680867146506e-06
"MEIS2",13186.836869554,1.19322775747829,0.222708568517109,5.35779905292071,8.42418579247923e-08,8.20801143805238e-06
"SYTL5",846.424414549077,-2.25758811500656,0.421627055501619,-5.35446690516731,8.58090238379156e-08,8.29789909027646e-06
"TMEM132C",5775.72759392555,-1.79599213008519,0.335442786267827,-5.35409376385046,8.59862661212554e-08,8.29789909027646e-06
"PCSK6",2314.42126269618,1.09441250308869,0.204425432503268,5.35360248324869,8.62201652791777e-08,8.29789909027646e-06
"ADGRG6",130.809391709972,-2.59714235193266,0.48522423012898,-5.35245808158077,8.67674073957902e-08,8.31662072758267e-06
"MYO3B",207.633994172054,-2.39954442103887,0.448706657306624,-5.34769070608896,8.90835272215168e-08,8.50405056014634e-06
"RP11-124N3.2",682.61814764129,-1.38630785307996,0.259430483314926,-5.34365829090753,9.10892118512071e-08,8.66045373483715e-06
"AC007405.4",217.108673310031,-1.25027575258162,0.234114960174438,-5.34043510782074,9.27237643468471e-08,8.78045638367191e-06
"RP11-164N20.2",1499.50928392956,-0.994026744575679,0.186531827461361,-5.32899268775774,9.87589723603182e-08,9.31455123713577e-06
"ANGPT1",548.792232387432,-1.86477420010303,0.350011437721825,-5.32775217930187,9.9435667720078e-08,9.34101039510645e-06
"DOCK11",1368.6307521181,-1.40171690075781,0.263648743620395,-5.31660754953574,1.05719745548573e-07,9.87785301859766e-06
"RP11-366M4.17",176.292343214956,-1.49890395413666,0.281959105389529,-5.31603316043266,1.06053830587547e-07,9.87785301859766e-06
"TMEM108",53276.6518634641,0.633892698390552,0.119255260297592,5.31542756947345,1.06407170224514e-07,9.87785301859766e-06
"PLA2G2E",11.7427945415621,3.79075491142538,0.713559699575002,5.3124565662595,1.08157210410289e-07,1.00009367226047e-05
"IGFBP5",842.470059430991,1.13673928294307,0.214143921835357,5.30829580966131,1.10654954920949e-07,1.01919264925041e-05
"RAPH1",6152.22348253338,0.773155614186245,0.145758115154485,5.3043743970399,1.13060057229499e-07,1.03729303090053e-05
"OSBPL3",9077.46052073919,-0.694220013884902,0.131280898504824,-5.28805044596332,1.23626888089019e-07,1.12984433885697e-05
"KIAA1211L",23592.5518187591,0.78418486169476,0.148448315789003,5.28254468585121,1.27401746526295e-07,1.15984779202452e-05
"BIN2",120.174898668772,1.80473395791481,0.341908691121713,5.27840913313419,1.30310257200809e-07,1.18176367482226e-05
"CTC-261N6.2",2989.16461733758,-1.34940340000135,0.255791389725067,-5.27540587449692,1.32462586830051e-07,1.19668020492941e-05
"MAFB",83.1400622326064,-3.13033064818681,0.593744721469642,-5.27218269905389,1.34810776688175e-07,1.21324553569866e-05
"AC072062.1",199.344635602692,-1.9550623463487,0.371039516383669,-5.26914859474723,1.37057982439805e-07,1.22877953153923e-05
"LMO7DN",79.6607112335286,-1.43688052838576,0.272749442084407,-5.26813370324362,1.37817715828991e-07,1.2309105763378e-05
"RP11-436K8.1",207.748700929664,-0.875288166874514,0.166271024778497,-5.26422548992257,1.40781576695441e-07,1.25263728184974e-05
"GHR",7961.05476961898,-1.04497081023571,0.198740732695398,-5.25795993636238,1.45662241876295e-07,1.29119172977488e-05
"CDH9",25017.7403147508,0.945141385344233,0.179787879817389,5.25698053897857,1.4643980209141e-07,1.29322250693384e-05
"GABRG3",32269.8999111962,-1.00006595416848,0.190294642797533,-5.25535527152237,1.47738996000946e-07,1.2998275323531e-05
"PDPN",213.310974839659,-1.64975688321274,0.314460273202909,-5.2463125672737,1.55173557364517e-07,1.3601625684379e-05
"PLXND1",1301.78401494005,0.838272880180937,0.159825229610093,5.24493462156115,1.56337754426229e-07,1.36529181911705e-05
"OTOF",208.052721255407,-1.16544036034453,0.222267990353635,-5.24340170840741,1.57642805106956e-07,1.3716087459841e-05
"PRLR",668.888138140039,-1.6235546153106,0.309952125043736,-5.23808189758824,1.62254063694201e-07,1.40653991464911e-05
"PHGDH",145.701633542768,1.70542300669402,0.32625805554432,5.22722114508018,1.72076640477848e-07,1.48622531348981e-05
"INSC",93.8978012811441,2.12722282456334,0.407255735767501,5.2233096743363,1.75753099713901e-07,1.51243880954528e-05
"GABRG1",515.531931551061,-1.74921733040428,0.335375433110215,-5.21569905756762,1.83125282559661e-07,1.57014946817245e-05
"HULC",78.4164731823791,-1.59917684033685,0.308090266512802,-5.19061136996486,2.09604705641163e-07,1.79067730228731e-05
"ADAMTS12",185.044472039124,-1.67510574870927,0.32279634170728,-5.18935790861069,2.11020455651051e-07,1.79626401581088e-05
"KCNJ5",121.652678977003,-1.43924012086678,0.277947432359472,-5.17810187577268,2.24154822466192e-07,1.90120379817638e-05
"CDCA7",46.8223221760803,-2.97992816964435,0.575596348664744,-5.17711444236421,2.25343998799289e-07,1.90443947945822e-05
"ST8SIA4",1392.75831731519,-1.31637461588606,0.254461657572735,-5.1731747267652,2.30149607337562e-07,1.93415424842259e-05
"USP53",3820.38251233145,0.595216099031758,0.11506451648505,5.17289010734331,2.30500591122078e-07,1.93415424842259e-05
"EDNRA",260.733607180469,-2.01177748226684,0.389254592451709,-5.16828194523208,2.36255718359664e-07,1.97541616425621e-05
"CTC-548H10.2",217.169462355615,-1.78156318334078,0.344912694987908,-5.16525836604313,2.40107028413435e-07,2.00052424839589e-05
"FREM1",2350.32774393895,-0.976283209525285,0.18907801798957,-5.16338821353172,2.42519436392022e-07,2.01350908122799e-05
"SGK2",132.006151918236,2.09930686053792,0.406631544960517,5.16267585866158,2.4344448477797e-07,2.01409737072973e-05
"UQCRC2",5534.18026466148,0.37583165729305,0.0728130354817901,5.16159853529307,2.44849952053358e-07,2.01864231449865e-05
"GNG12-AS1",1758.48227217816,-2.04948173064311,0.397356606707418,-5.15778949197687,2.4988232482676e-07,2.0529530791255e-05
"ZPBP",703.824596827815,-1.59009456963238,0.308418990444637,-5.15563119942776,2.52777978270973e-07,2.06953192696225e-05
"RP11-686D16.1",21.4978794625466,-2.6531987341036,0.514824022341686,-5.15360320995799,2.55528331133096e-07,2.08481056048002e-05
"CARD11",100.083094807757,-1.80221418161012,0.349813992322492,-5.15192136725242,2.57831146981756e-07,2.0963450395458e-05
"RP11-462G22.2",1368.99632305347,1.03274820121173,0.200501167907065,5.15083384297504,2.59330867330085e-07,2.09994317526271e-05
"IGSF11",13667.562226533,0.723519008889098,0.140480644682736,5.15031099496381,2.60054882385475e-07,2.09994317526271e-05
"FLT3",521.174196078272,-2.66415048071045,0.518440049183458,-5.13878216952275,2.76524723972278e-07,2.21178129300144e-05
"OTX2-AS1",307.604232714478,1.80194071959067,0.350656047344142,5.1387698379609,2.7654286855017e-07,2.21178129300144e-05
"AC007682.1",1716.94956939061,-0.727247216032716,0.141524949387713,-5.13865024632792,2.76718894539813e-07,2.21178129300144e-05
"FAM84A",2395.91963116234,0.93297676012903,0.181618750636516,5.13700681707832,2.79148833450511e-07,2.22366565673297e-05
"CPVL",1393.46993765979,1.12747864464438,0.219784494373379,5.12992805911489,2.8985293116018e-07,2.30115901138919e-05
"GPR158-AS1",208.36030363671,-1.12129865563894,0.218734627947645,-5.12629694785832,2.95496422532217e-07,2.33809065331783e-05
"C2orf71",15.9242333171989,-2.42401258125691,0.474429987582034,-5.10931569399957,3.23327717867324e-07,2.54762878811117e-05
"DOCK6",170.664222722296,-1.44677749397245,0.283192346793843,-5.10881565251361,3.24184457882971e-07,2.54762878811117e-05
"ZNF462",2784.9481611682,-1.02532117878876,0.200720132405363,-5.10821294556582,3.25220011544791e-07,2.54762878811117e-05
"FAM167A-AS1",291.335895951042,1.77390200776814,0.347443684845146,5.10558137949395,3.29779025040326e-07,2.57478795742578e-05
"MYO3A",167.403510804438,-1.24672107577037,0.244317618794789,-5.10287011604157,3.34540613780804e-07,2.60334426809821e-05
"SLCO5A1",752.297438715722,-0.799325342825401,0.156719323414807,-5.10036238932538,3.39003779068846e-07,2.62939806140274e-05
"ADCYAP1R1",4261.63169447404,-1.00242566944803,0.196954152250035,-5.08963968515601,3.58744516021593e-07,2.7733891617289e-05
"FAM81A",10900.6048760303,0.838305738181196,0.164787777046939,5.08718397203944,3.63419263684781e-07,2.80034732628217e-05
"PVRL3",10598.8776562026,1.07041762876805,0.210467443792675,5.08590596948801,3.65875301434548e-07,2.81008916368899e-05
"PAK4",644.163719242247,0.684488139597824,0.134980485332805,5.07101554650782,3.95698442573978e-07,3.02927713553631e-05
"ETS2",2694.59869676477,1.3816064286388,0.27272299445006,5.06596970829239,4.06326531850324e-07,3.10057388171482e-05
"GRPR",87.424719530184,-2.15512207409835,0.426409563128697,-5.05411290095269,4.32395782443645e-07,3.28885811427055e-05
"MAP7",30151.8728202924,0.524289907652384,0.103792595987609,5.05132281029927,4.38760834338249e-07,3.32654074368539e-05
"OPN5",407.972738455688,-2.16023993923645,0.42779766362411,-5.04967680500138,4.42558167949943e-07,3.34457661605503e-05
"CLMP",1667.57896300841,-1.7342199950415,0.343589215697916,-5.04736445676523,4.47946349435686e-07,3.37448146113228e-05
"GMPR",276.422109017511,-1.12867966729165,0.223652038453503,-5.04658788310712,4.49770057467433e-07,3.37742935828809e-05
"RP11-6J21.2",1707.83340768299,-0.700834948022387,0.138979188852002,-5.04273304378473,4.58929305409381e-07,3.43526796579295e-05
"RP1-153G14.4",230.59126734283,-1.56565255044871,0.310643157813735,-5.04003552329162,4.65445443453718e-07,3.47149516666653e-05
"RP11-1079K10.5",89.8397372790961,-2.33510415566753,0.463358925919917,-5.03951478010614,4.66713587443611e-07,3.47149516666653e-05
"TRIM21",17.2209998097483,-3.08305398474687,0.612368593577178,-5.03463766281198,4.78753525039335e-07,3.54985200217059e-05
"MIR7704",25.4593705585486,2.86280479767724,0.568880086255289,5.03235192590753,4.84498801599807e-07,3.58119035828271e-05
"EFCC1",150.150638761621,1.44623097407367,0.287468212285625,5.03092485452518,4.88119450209542e-07,3.59480357311265e-05
"PTPRM",15859.2672768661,-1.14905712307643,0.228421406773323,-5.03042661065787,4.89389688692973e-07,3.59480357311265e-05
"CCDC158",2024.80597262808,1.06108243402794,0.210972886402583,5.02947299115564,4.91829771789208e-07,3.60150751211731e-05
"SLC47A1",247.026574882901,-1.27626970074527,0.254275727280476,-5.0192352781573,5.18775805082358e-07,3.77675893016794e-05
"LA16c-325D7.1",13782.0208505625,0.64353017935798,0.128229164022113,5.01859451604163,5.20508831477703e-07,3.77675893016794e-05
"SLC1A5",29.1334263566612,3.40116825171495,0.677716236104923,5.0185727750344,5.20567730736919e-07,3.77675893016794e-05
"HS3ST3B1",150.029235875779,-1.85040631245327,0.368904452195548,-5.01595006902333,5.27720335968468e-07,3.8169073011658e-05
"GBP4",31.7133222362884,-1.82451800307611,0.364406707156536,-5.00681784183617,5.53372502399278e-07,3.99020496454819e-05
"CACNA2D2",1233.19818118975,-0.751931565341153,0.150348461693568,-5.00125878822558,5.69571968920037e-07,4.09449312657487e-05
"TESPA1",12209.5721505302,0.902589693802538,0.180778601296658,4.99279055888583,5.95130840177167e-07,4.26522494849161e-05
"FNIP2",10803.0414299589,0.634543427157275,0.127181585585142,4.98927123952609,6.06074983244131e-07,4.32815693168483e-05
"PHLDB2",992.622871662774,-1.54889029610938,0.310502869854733,-4.98832843907054,6.09039628991021e-07,4.32815693168483e-05
"NINL",1028.1290032009,-1.19621010971404,0.239813783853349,-4.98807904405339,6.09826189014859e-07,4.32815693168483e-05
"PAX2",317.270191874863,2.09318834753849,0.419676195360584,4.9876270579036,6.11254191548009e-07,4.32815693168483e-05
"BARD1",450.933130955679,-1.56681060423369,0.314182606361003,-4.98694253759355,6.13422999923824e-07,4.33050925604905e-05
"MYO1D",13329.6244777118,0.656731365005519,0.131749135160223,4.9847110131452,6.20544901746594e-07,4.36770992187551e-05
"KIT",925.245565892864,-3.29556149402197,0.661592285023224,-4.9812574430282,6.31724311280596e-07,4.43316295704916e-05
"RP11-519G16.5",7450.19117081343,0.620181675822816,0.124783358453489,4.97006719092256,6.69297039044227e-07,4.66493112432509e-05
"RASEF",334.230625875866,-2.08780107689541,0.420095195375698,-4.96982850524691,6.70121455637848e-07,4.66493112432509e-05
"GADL1",22.7406025889705,-2.33273342213737,0.469394493084245,-4.96966508236966,6.70686479980578e-07,4.66493112432509e-05
"LURAP1L-AS1",755.588612474579,1.38126882865893,0.278393138523129,4.96157640948531,6.99233532010218e-07,4.84918454449086e-05
"AP000235.3",6.60994017048022,-6.12258293553645,1.23477996276725,-4.95844046725152,7.10613068570829e-07,4.91364971959871e-05
"AK5",64138.4163705651,0.863428362037533,0.174295889788466,4.95380793594978,7.27750416310856e-07,5.01743481467651e-05
"ATG4B",2089.85897950381,0.546754563934305,0.110425948798759,4.95132321598352,7.37105616223891e-07,5.06711758744697e-05
"SEMA3E",2727.16071754407,-1.8401045253549,0.371732139073393,-4.95008187869277,7.41822659210623e-07,5.08471990742072e-05
"RP11-466P24.5",723.790902520568,1.00706429630057,0.20354175029509,4.94770382410759,7.50940538705924e-07,5.13229767018753e-05
"CTC-360J11.6",972.399731730636,0.925114936198376,0.187113601797244,4.94413515272305,7.64826317772066e-07,5.21209241235478e-05
"SLC6A8",697.051937549511,0.774559620974414,0.15669569031091,4.94308183867444,7.68971841946221e-07,5.22524122802592e-05
"ABCB5",99.6196928571167,-1.98927008609845,0.402632455448861,-4.94066004659455,7.7858553572457e-07,5.27536446748553e-05
"FAM132B",56.8409943499719,1.58471471659495,0.321116166266542,4.93502004280768,8.01425293498451e-07,5.4145578783381e-05
"AC099342.1",24.4496773476909,-4.50092023094501,0.913566919780413,-4.92675482604697,8.36065535718302e-07,5.63245407620053e-05
"VIPR2",742.317169534867,-1.54263947388473,0.313248930411542,-4.92464402626382,8.45140623248288e-07,5.67737058563287e-05
"SARDH",160.125363450265,-1.28481882437879,0.26106087546117,-4.92152959385097,8.58704140748193e-07,5.75209799281296e-05
"AC079305.11",504.044463851042,-1.36969949294953,0.278388006338696,-4.92010956565101,8.64957790278086e-07,5.77585500530792e-05
"KIAA1211",4456.3354411203,-2.00372500787364,0.407293122692277,-4.91961414577462,8.67149867203446e-07,5.77585500530792e-05
"PLAGL1",2987.07296082603,-0.781479486979653,0.159089490239244,-4.91220058474283,9.0059848750042e-07,5.97387579989465e-05
"KCNA2",4346.47056896773,-0.789291735560305,0.160689457947595,-4.91190738733909,9.0194655615696e-07,5.97387579989465e-05
"ROR1",1664.2330197531,-1.69403316301193,0.345124223974767,-4.90847366059063,9.17879537428178e-07,6.04656717569154e-05
"ADAMTS17",5069.60937927918,-1.07239139522039,0.218479194640305,-4.90843714883667,9.1805040455387e-07,6.04656717569154e-05
"ZNF385D",18309.7531603022,-1.80527425747459,0.368455522738195,-4.8995717150841,9.60457886977555e-07,6.30825529722668e-05
"WDFY2",5371.73238530682,0.42463581171471,0.0867155937649357,4.89687948012893,9.73705148237247e-07,6.36488015630916e-05
"PAPL",31.4810143568845,3.30804290897734,0.675562528595134,4.89672349923934,9.74478025542901e-07,6.36488015630916e-05
"ARHGAP10",4663.45242872329,0.95837844918491,0.195861356856099,4.8931471964071,9.92361283220329e-07,6.45868633705823e-05
"ASCL1",33.2111199312766,-2.35974488333825,0.482293240431506,-4.89275960249202,9.94318308813833e-07,6.45868633705823e-05
"MAP3K5",16237.3297077553,0.615327179328565,0.125790655818179,4.89167637553281,9.99807420364346e-07,6.47649977054146e-05
"PLA2G2A",12.0989934536066,4.60683312923615,0.941874956251782,4.89113029140213,1.00258567798274e-06,6.47670347976849e-05
"CTB-158E9.2",65.4645525117097,-1.95980004717325,0.400743530835495,-4.89040969192276,1.00626317492632e-06,6.48269929005128e-05
"GLP2R",1171.23243105796,2.01181329611708,0.411816431605154,4.88521861130104,1.03314158068722e-06,6.63772352343975e-05
